date,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt
25-01-12,64806,30,101675,493,0,150169,4204,0
26-01-12,64138,28,100873,451,0,149456,3985,0
27-01-12,64147,28,101080,452,0,149858,3956,0
28-01-12,64860,29,102030,475,0,150884,4144,0
29-01-12,64297,28,101357,452,0,150194,4019,0
30-01-12,64468,28,101743,461,0,150592,4077,0
31-01-12,64580,28,101879,469,0,151119,4078,0
01-02-12,65660,30,103266,511,0,152685,4323,0
02-02-12,65707,30,103461,514,0,153005,4340,0
03-02-12,65671,30,103553,512,0,153528,4260,0
04-02-12,65409,30,103251,513,0,153403,4217,0
05-02-12,64982,29,102924,484,0,153127,4100,0
06-02-12,64667,28,102471,463,0,152683,4037,0
07-02-12,65087,29,102883,480,0,153217,4123,0
08-02-12,65114,29,103083,482,0,153523,4120,0
09-02-12,65632,30,103782,505,0,154211,4214,0
10-02-12,65943,30,103973,513,0,154679,4256,0
11-02-12,65225,29,103021,484,0,153777,4137,0
12-02-12,65064,28,102707,473,0,153353,4080,0
13-02-12,64847,29,102386,468,0,153246,4003,0
14-02-12,62072,22,97845,378,0,149908,3288,0
15-02-12,61879,22,97753,375,0,149727,3264,0
16-02-12,61974,21,97877,366,0,150166,3321,0
17-02-12,62445,22,98505,377,0,150962,3405,0
18-02-12,62298,21,98365,369,0,150744,3341,0
19-02-12,62658,22,98891,377,0,151847,3406,0
20-02-12,62751,22,99151,374,0,152316,3396,0
21-02-12,62722,22,99125,367,0,152036,3378,0
22-02-12,63159,22,99627,375,0,152781,3423,0
23-02-12,65707,25,103746,436,0,155626,4046,0
24-02-12,65720,25,103800,440,0,155447,4026,0
25-02-12,63421,24,100195,396,0,153074,3584,0
26-02-12,63849,24,100851,406,0,153486,3678,0
27-02-12,64098,24,101216,408,0,153746,3684,0
28-02-12,63890,24,100765,400,0,153653,3605,0
29-02-12,64018,24,101011,402,0,153914,3629,0
01-03-12,64238,25,101268,413,0,154029,3641,0
02-03-12,63500,24,100293,395,0,152791,3560,0
03-03-12,63302,24,100058,392,0,152712,3520,0
04-03-12,63907,24,101260,407,0,154050,3629,0
05-03-12,64393,24,102283,419,0,154799,3750,0
06-03-12,64538,24,102482,419,0,154922,3757,0
07-03-12,64512,24,102357,416,0,155222,3700,0
08-03-12,64587,24,102501,416,0,155440,3677,0
09-03-12,64519,24,102289,407,0,155426,3641,0
10-03-12,64525,24,102356,406,0,155512,3632,0
11-03-12,64598,24,102572,415,0,155862,3668,0
12-03-12,64710,24,102847,417,0,156026,3677,0
13-03-12,66880,25,106154,475,0,158519,4220,0
14-03-12,67144,26,106570,474,0,158779,4289,0
15-03-12,67058,26,106615,472,0,158987,4278,0
16-03-12,67245,26,106965,469,0,159468,4268,0
17-03-12,67023,26,107001,463,0,159342,4252,0
18-03-12,67260,26,107317,466,0,160222,4292,0
19-03-12,64747,25,103505,400,0,157458,3542,0
20-03-12,65356,25,104335,407,0,158412,3607,0
21-03-12,65526,25,104577,408,0,158734,3612,0
22-03-12,65366,25,104454,400,0,158518,3584,0
23-03-12,65411,25,104484,399,0,158583,3557,0
24-03-12,65432,25,104687,400,0,158950,3537,0
25-03-12,64514,24,103722,394,0,158294,3504,0
26-03-12,64717,25,103997,399,0,158390,3542,1
27-03-12,65412,25,104738,411,0,159152,3645,1
28-03-12,65510,26,104840,410,0,159356,3624,1
29-03-12,65660,26,104944,409,0,159425,3620,1
30-03-12,66027,26,105452,415,0,159765,3658,1
31-03-12,66161,26,105674,419,0,159964,3676,1
01-04-12,65626,26,105107,411,0,159693,3640,1
02-04-12,66387,26,106250,430,0,160105,3751,1
03-04-12,66446,26,106311,429,0,159505,3720,1
04-04-12,66294,27,105977,426,0,159345,3633,1
05-04-12,65734,27,105528,427,0,159092,3615,1
06-04-12,65917,27,105712,429,0,159205,3643,1
07-04-12,65067,27,104772,407,0,158399,3480,1
08-04-12,65425,27,105130,416,0,159136,3538,1
09-04-12,65662,26,105409,425,0,159373,3617,1
10-04-12,65794,26,105663,422,0,159766,3640,1
11-04-12,66162,26,106197,429,0,160177,3674,1
12-04-12,66113,26,106147,431,0,160225,3645,1
13-04-12,66279,25,106476,433,0,160441,3695,1
14-04-12,66394,25,106781,433,0,160766,3703,1
15-04-12,66340,25,106810,434,0,160874,3713,1
16-04-12,66379,26,106882,436,0,160808,3670,1
17-04-12,66085,26,106504,438,0,160320,3654,1
18-04-12,67767,26,108901,469,0,161723,4212,1
19-04-12,67647,26,108908,472,0,161587,4192,1
20-04-12,68460,28,109611,488,0,162534,4243,1
21-04-12,68384,28,109632,484,0,162574,4208,1
22-04-12,67943,28,109473,482,0,162283,4079,1
23-04-12,67641,27,109197,476,0,162111,4016,1
24-04-12,67691,27,109309,480,0,162378,3981,1
25-04-12,67854,27,109566,488,0,162641,4026,1
26-04-12,67312,27,108996,479,0,162165,4006,1
27-04-12,67305,27,109086,479,0,162306,4004,1
28-04-12,65694,26,106850,449,0,161098,3530,1
29-04-12,65453,26,106538,442,0,161081,3511,1
30-04-12,65626,26,106810,446,0,161314,3553,1
01-05-12,65954,27,107451,450,0,161705,3580,1
02-05-12,67611,27,109575,482,0,163088,4023,1
03-05-12,67890,27,109953,488,0,163495,4053,1
04-05-12,67934,27,109971,479,0,163580,4029,1
05-05-12,67842,27,109999,484,0,163727,4006,1
06-05-12,66215,29,106619,490,0,160695,4006,1
07-05-12,66142,29,106644,489,0,160664,4018,1
08-05-12,66089,29,106340,484,0,160706,4020,1
09-05-12,66150,29,106402,484,0,160875,4034,1
10-05-12,64890,29,104111,452,0,159542,3552,1
11-05-12,64825,30,104002,454,0,159307,3556,1
12-05-12,64764,30,103964,464,0,159411,3546,1
13-05-12,64778,30,104150,463,0,159668,3549,1
14-05-12,65929,30,106620,491,0,161501,4007,1
15-05-12,65974,30,106554,499,0,161575,4014,1
16-05-12,66058,30,106752,498,0,161151,4044,1
17-05-12,66109,31,106843,494,0,161243,4036,1
18-05-12,66157,31,106931,498,0,161356,4053,1
19-05-12,66162,31,106948,499,0,161479,4064,1
20-05-12,66025,30,106744,502,0,161485,4015,1
21-05-12,66101,30,106656,502,0,161466,4021,1
22-05-12,66060,30,106526,499,0,161412,4013,1
23-05-12,66113,30,106622,508,0,161531,4077,1
24-05-12,66082,30,106608,504,0,161487,4061,1
25-05-12,66055,30,106578,509,0,161550,4071,1
26-05-12,66084,30,106627,509,0,161738,4062,1
27-05-12,66197,30,106773,509,0,161738,4100,1
28-05-12,66230,30,106883,508,0,161877,4102,1
29-05-12,66293,30,107034,510,0,161873,4098,1
30-05-12,66264,30,106805,506,0,161791,4081,1
31-05-12,66324,29,106993,513,0,162105,4123,1
01-06-12,66739,30,107374,518,0,162829,4305,1
02-06-12,66656,29,107405,521,0,162606,4302,1
03-06-12,66609,29,107377,518,0,162671,4300,1
04-06-12,66820,31,107652,521,0,162926,4345,1
05-06-12,67217,31,108061,525,0,163774,4467,1
06-06-12,67434,31,108230,530,0,163974,4492,1
07-06-12,67614,32,108421,547,0,164269,4557,1
08-06-12,67690,32,108589,546,0,164150,4563,1
09-06-12,67470,32,108307,544,0,164091,4475,1
10-06-12,67239,32,108258,538,0,163886,4398,1
11-06-12,67597,32,108586,556,0,164525,4504,1
12-06-12,67784,33,108729,567,0,164730,4595,1
13-06-12,68266,34,109291,572,0,165585,4652,1
14-06-12,68322,34,109467,578,0,165807,4703,1
15-06-12,69434,34,110805,624,0,167415,4948,1
16-06-12,69397,34,110857,612,0,167609,4945,1
17-06-12,68856,32,110040,591,0,166656,4830,1
18-06-12,69104,33,110362,607,0,167564,4895,1
19-06-12,69494,35,110852,616,0,167909,4974,1
20-06-12,70174,34,111555,650,0,169023,5230,1
21-06-12,70081,34,111414,644,0,168988,5216,1
22-06-12,69493,34,110822,611,0,168219,5068,1
23-06-12,69155,33,110559,611,0,168198,5017,1
24-06-12,68992,34,110393,607,0,168136,4959,1
25-06-12,69077,31,110565,610,0,168310,4994,1
26-06-12,69376,30,110971,617,0,168614,5020,1
27-06-12,69400,31,110937,636,0,168615,5077,1
28-06-12,69311,33,110768,634,0,168595,5051,1
29-06-12,69589,32,111163,639,0,168967,5101,1
30-06-12,70059,32,111710,655,0,170094,5239,1
01-07-12,69570,32,111519,637,0,169342,5067,1
02-07-12,70198,33,112004,669,0,170206,5264,1
03-07-12,69299,32,111056,639,0,168138,4944,1
04-07-12,69014,32,110600,649,0,167719,5005,1
05-07-12,69307,34,110827,660,0,167771,5059,1
06-07-12,69655,34,110817,681,0,167997,5192,1
07-07-12,69891,34,111129,684,0,168252,5299,1
08-07-12,69825,34,110924,687,0,168249,5314,1
09-07-12,70362,34,111632,701,0,168754,5415,1
10-07-12,70812,34,112011,710,0,169534,5532,1
11-07-12,70796,34,111980,703,0,169438,5542,1
12-07-12,71006,36,112411,723,0,169755,5564,1
13-07-12,71131,37,112452,728,0,169675,5619,1
14-07-12,71060,37,112373,724,0,169824,5631,1
15-07-12,71072,37,112521,731,0,170125,5649,1
16-07-12,72574,43,114197,794,0,172421,6121,1
17-07-12,72859,45,114768,810,0,172924,6327,1
18-07-12,73612,47,115754,829,0,174067,6548,1
19-07-12,73098,47,115068,808,0,172791,6484,1
20-07-12,72605,43,114271,782,0,172215,6340,1
21-07-12,73021,47,114985,805,0,172945,6553,1
22-07-12,72681,43,114588,787,0,173077,6339,1
23-07-12,72751,44,114701,790,0,173327,6375,1
24-07-12,72800,44,114686,801,0,173131,6396,1
25-07-12,72959,46,114943,821,0,173279,6504,1
26-07-12,73012,49,115026,827,0,173347,6564,1
27-07-12,73286,49,115263,830,0,173746,6575,1
28-07-12,73285,48,115289,832,0,174234,6567,1
29-07-12,73108,48,115220,824,0,174366,6514,1
30-07-12,73656,50,116019,840,0,174983,6694,1
31-07-12,74005,51,116567,857,0,176542,6853,1
01-08-12,74423,54,117138,875,0,176760,6963,2
02-08-12,78064,80,135257,1106,0,182366,9003,2
03-08-12,78673,83,136055,1102,0,182831,9210,2
04-08-12,78512,82,136208,1109,0,183082,9158,2
05-08-12,78368,82,135801,1107,0,182905,9101,2
06-08-12,78668,84,136300,1112,0,183446,9146,2
07-08-12,79027,84,136991,1119,0,184001,9216,2
08-08-12,78899,84,136821,1144,0,183792,9352,2
09-08-12,79036,84,136867,1146,0,183908,9402,2
10-08-12,79575,87,137579,1183,0,185296,9633,2
11-08-12,79788,86,138108,1184,0,185969,9681,2
12-08-12,80029,86,138653,1187,0,186794,9723,2
13-08-12,80593,89,139478,1216,0,187596,9922,2
14-08-12,80934,89,139871,1218,0,188641,9997,2
15-08-12,82426,99,141575,1312,0,191683,10513,3
16-08-12,82478,105,141956,1331,0,193309,10656,3
17-08-12,81064,89,140250,1235,0,192347,10055,2
18-08-12,80482,86,139663,1223,0,192411,9904,3
19-08-12,72512,42,115154,768,0,176462,6444,1
20-08-12,76203,50,121496,895,0,181831,7715,2
21-08-12,75874,52,120958,894,0,181593,7700,2
22-08-12,75878,49,120409,877,0,181547,7706,2
23-08-12,78874,74,137008,1085,0,189887,9281,2
24-08-12,79582,78,138729,1129,0,190593,9655,2
25-08-12,79529,77,138871,1138,0,190842,9682,2
26-08-12,79897,75,139552,1128,0,191712,9693,2
27-08-12,80780,80,140814,1150,0,192603,9950,2
28-08-12,81268,80,141629,1154,0,193557,9967,2
29-08-12,81749,80,142278,1154,0,194314,9958,2
30-08-12,82025,78,142786,1144,0,194987,9977,2
31-08-12,81759,74,142301,1102,0,195441,9615,3
01-09-12,81703,74,142147,1090,0,196030,9543,3
02-09-12,82542,77,144132,1115,0,197294,9768,3
03-09-12,83065,78,144939,1134,0,197726,9927,3
04-09-12,83429,80,145465,1127,0,198700,9917,3
05-09-12,84843,85,147249,1173,0,199948,10437,2
06-09-12,85979,87,148495,1194,0,202025,10659,2
07-09-12,86028,85,148803,1177,0,201576,10576,2
08-09-12,86138,85,149222,1175,0,202042,10558,2
09-09-12,85470,84,148347,1192,0,201126,10552,2
10-09-12,86449,86,148971,1211,0,202280,10694,2
11-09-12,87205,87,149970,1217,0,203304,10863,2
12-09-12,87818,87,151016,1219,0,204445,10913,2
13-09-12,88230,88,151738,1228,0,205189,10973,2
14-09-12,89131,88,152839,1252,0,206177,11209,2
15-09-12,89369,89,153484,1242,0,206983,11207,1
16-09-12,89898,90,154253,1266,0,208065,11372,1
17-09-12,90565,90,155119,1260,0,208852,11537,1
18-09-12,91663,90,156346,1275,0,210124,11870,1
19-09-12,92917,94,157770,1328,0,212376,12195,1
20-09-12,92756,92,158079,1295,0,211991,12058,1
21-09-12,92982,93,158388,1277,0,212331,11967,1
22-09-12,93251,93,158852,1273,0,212555,11978,1
23-09-12,93598,92,159318,1272,0,213160,12021,1
24-09-12,93929,93,159678,1260,0,213363,11831,1
25-09-12,94165,94,160225,1255,0,214243,11834,1
26-09-12,94433,94,160771,1261,0,214760,11856,1
27-09-12,94129,94,160867,1267,0,214964,11850,1
28-09-12,93443,93,160643,1267,0,214861,11926,1
29-09-12,91522,94,159327,1270,0,213578,11989,1
30-09-12,89014,94,157779,1274,0,212302,12078,1
01-10-12,89673,93,158607,1274,0,213131,12104,1
02-10-12,88232,104,157421,1363,0,212683,12506,2
03-10-12,87370,108,152578,1387,0,208105,12623,2
04-10-12,87363,106,150827,1374,0,206851,12529,2
05-10-12,87480,105,150907,1353,0,207097,12442,2
06-10-12,87513,101,151024,1325,0,207101,12246,1
07-10-12,86707,93,150386,1253,0,205915,11763,1
08-10-12,86899,92,150860,1252,0,206549,11645,1
09-10-12,87154,93,151444,1270,0,207066,11668,1
10-10-12,87619,97,152244,1285,0,207837,11790,1
11-10-12,87715,97,152325,1289,0,207920,11751,1
12-10-12,87269,97,151782,1292,0,207374,11747,1
13-10-12,87231,95,151614,1296,0,207351,11676,1
14-10-12,87090,93,151378,1287,0,207377,11452,1
15-10-12,87727,95,152305,1299,0,208159,11657,1
16-10-12,87734,97,152258,1291,0,208214,11589,1
17-10-12,88177,97,152921,1293,0,208617,11633,1
18-10-12,87900,99,152602,1294,0,208513,11649,1
19-10-12,87847,98,152478,1271,0,208468,11570,1
20-10-12,87300,99,151809,1283,0,207756,11231,1
21-10-12,87044,102,151620,1271,0,207682,11245,1
22-10-12,86627,102,150945,1279,0,206651,11314,1
23-10-12,86853,101,150587,1274,0,206293,11315,1
24-10-12,87018,101,150949,1268,0,206674,11302,1
25-10-12,85595,92,149424,1207,0,204814,10803,1
26-10-12,84707,89,147801,1167,0,203928,10359,1
27-10-12,85477,91,149346,1190,0,204869,10577,1
28-10-12,86067,93,150344,1205,0,206145,10735,1
29-10-12,86411,92,150785,1202,0,206618,10705,1
30-10-12,86541,97,151153,1211,0,206918,10801,1
31-10-12,87466,101,152121,1248,0,208353,11052,1
01-11-12,86703,97,151374,1221,0,207218,10619,1
02-11-12,86974,95,152040,1216,0,208014,10551,1
03-11-12,87180,98,152487,1224,0,208602,10601,1
04-11-12,87539,97,153120,1228,0,209310,10659,1
05-11-12,87859,98,153547,1228,0,209770,10587,1
06-11-12,88127,100,153970,1240,0,210324,10627,1
07-11-12,88331,100,154305,1246,0,210594,10772,1
08-11-12,88344,100,154480,1249,0,210935,10753,1
09-11-12,88274,98,154413,1249,0,211050,10661,1
10-11-12,88519,99,154984,1251,0,211872,10697,1
11-11-12,88652,98,155464,1250,0,212904,10676,1
12-11-12,89157,101,156436,1261,0,213975,10842,1
13-11-12,89159,102,156764,1260,0,214540,10807,1
14-11-12,89250,102,157141,1257,0,215173,10740,1
15-11-12,89888,103,157564,1276,0,216377,10926,1
16-11-12,90386,104,158032,1319,0,216665,11343,1
17-11-12,90513,103,158377,1313,0,217170,11371,1
18-11-12,90607,103,158785,1299,0,217859,11383,1
19-11-12,91037,102,159275,1310,0,218412,11436,1
20-11-12,91272,102,159712,1305,0,218927,11453,1
21-11-12,91213,102,159705,1310,0,218936,11450,1
22-11-12,92052,105,160705,1345,0,219862,11826,1
23-11-12,92218,105,161154,1347,0,219978,11823,1
24-11-12,92521,105,161579,1359,0,220478,11981,1
25-11-12,93029,108,162055,1412,0,221851,12152,2
26-11-12,93437,104,163172,1354,0,222854,11892,1
27-11-12,92627,105,162424,1354,0,222169,11565,1
28-11-12,92869,106,162867,1356,0,222909,11741,1
29-11-12,93197,107,163265,1368,0,223112,11901,1
30-11-12,93539,109,163254,1407,0,224068,12066,2
01-12-12,93264,111,162878,1409,0,223711,12083,2
02-12-12,92833,108,162598,1379,0,222699,11948,1
03-12-12,92869,115,162585,1422,0,223564,12121,2
04-12-12,93903,124,163987,1504,0,224671,12716,2
05-12-12,93933,119,164029,1489,0,224583,12650,2
06-12-12,94217,123,164422,1518,0,224876,12852,2
07-12-12,93932,124,163966,1528,0,224574,12887,2
08-12-12,93937,123,164014,1522,0,224736,12936,2
09-12-12,93420,123,163631,1519,0,224456,12901,2
10-12-12,93865,122,164086,1532,0,225032,13027,2
11-12-12,94092,123,164336,1549,0,225530,13115,2
12-12-12,93826,123,164021,1553,0,225511,13139,2
13-12-12,93050,122,163132,1580,0,224819,13289,2
14-12-12,92902,121,162905,1571,0,224837,13223,2
15-12-12,92349,120,162309,1567,0,224640,13215,2
16-12-12,92130,117,161938,1546,0,224899,13104,2
17-12-12,92325,115,162278,1546,0,225263,13115,2
18-12-12,92126,117,162293,1552,0,225762,13101,2
19-12-12,92366,123,162759,1579,0,226156,13270,2
20-12-12,92462,123,162975,1586,0,225763,13310,2
21-12-12,92442,123,162917,1584,0,225830,13255,2
22-12-12,92380,124,163112,1579,0,226463,13296,2
23-12-12,91648,119,162390,1563,0,226130,13205,2
24-12-12,91731,124,162766,1593,0,226379,13336,2
25-12-12,91669,123,162945,1589,0,226878,13334,2
26-12-12,91617,124,163063,1592,0,226800,13289,2
27-12-12,91898,124,163406,1583,0,227293,13291,2
28-12-12,91692,124,163307,1593,0,227488,13314,2
29-12-12,91438,125,163257,1577,0,227827,13316,2
30-12-12,91478,126,163413,1582,0,228295,13358,2
31-12-12,91804,126,164159,1594,0,229297,13464,2
01-01-13,91635,121,163892,1567,0,229602,13252,2
02-01-13,91829,123,164141,1562,0,229953,13205,2
03-01-13,92132,126,164656,1577,0,230663,13363,2
04-01-13,92022,127,164534,1586,0,230616,13387,2
05-01-13,91705,127,164365,1591,0,230624,13440,2
06-01-13,91750,127,164393,1589,0,231036,13480,2
07-01-13,92168,128,164883,1583,0,231610,13540,2
08-01-13,92685,127,165656,1612,0,231379,13721,2
09-01-13,93047,128,166166,1624,0,232074,13781,2
10-01-13,93596,129,166898,1651,0,232952,13921,2
11-01-13,93776,128,167222,1661,0,233553,13959,2
12-01-13,93604,128,166845,1667,0,233547,13985,2
13-01-13,93438,127,166957,1668,0,233921,14038,2
14-01-13,94274,131,167608,1699,0,235685,14129,2
15-01-13,94517,131,167968,1695,0,236339,14119,2
16-01-13,95280,132,168755,1733,0,237142,14328,2
17-01-13,94812,142,168473,1818,0,236803,14749,2
18-01-13,94796,142,168687,1839,0,237213,14798,2
19-01-13,94713,141,168614,1819,0,237435,14763,2
20-01-13,94761,142,168926,1828,0,237926,14840,2
21-01-13,96000,152,170344,2008,0,240732,15428,2
22-01-13,96393,152,171101,2072,0,241674,15724,3
23-01-13,96723,153,171010,2090,0,241465,15726,3
24-01-13,96206,150,170506,2033,0,241352,15466,2
25-01-13,96148,154,170706,2072,0,241700,15664,3
26-01-13,95007,155,169408,2081,0,240036,15704,3
27-01-13,95792,156,170947,2139,0,241829,15826,3
28-01-13,97395,164,173176,2229,0,244001,16263,3
29-01-13,98985,171,175659,2309,0,246470,16531,4
30-01-13,100391,174,177558,2266,0,248663,16938,4
31-01-13,105063,213,182112,2648,0,274111,58323,7
01-02-13,104569,211,181967,2649,0,273856,58365,7
02-02-13,97926,175,175894,2309,0,247655,16869,5
03-02-13,101576,220,178979,2689,0,271180,58413,7
04-02-13,101575,214,178706,2682,0,271128,58361,7
05-02-13,101860,217,178097,2712,0,270696,58408,7
06-02-13,102148,235,178809,2778,0,271394,58631,8
07-02-13,103023,245,180176,2867,0,272800,59020,8
08-02-13,103889,258,181439,2934,0,274120,59383,9
09-02-13,104096,270,181841,3022,0,274663,59752,9
10-02-13,104287,269,182418,3060,0,275350,59827,9
11-02-13,104781,278,183203,3112,0,276178,60117,9
12-02-13,105523,283,183888,3155,0,277109,60305,9
13-02-13,105090,276,183692,3113,0,276989,60154,9
14-02-13,108321,313,187232,3483,0,283771,61430,16
15-02-13,107832,312,186575,3492,0,283267,61466,16
16-02-13,108009,310,186673,3504,0,283641,61545,16
17-02-13,107660,309,186141,3495,0,283638,61425,16
18-02-13,107839,312,186550,3487,0,284249,61415,16
19-02-13,109573,332,189197,3732,0,286499,62433,17
20-02-13,110064,332,190104,3758,0,287470,62411,17
21-02-13,109614,336,189876,3753,0,287603,62364,17
22-02-13,109932,342,190529,3773,0,288171,62657,17
23-02-13,109645,335,190155,3744,0,288171,62450,17
24-02-13,109697,337,190419,3758,0,288729,62435,16
25-02-13,109966,341,191156,3772,0,289407,62622,16
26-02-13,110701,349,191944,3844,0,290408,62889,17
27-02-13,111255,348,192910,3845,0,291528,62964,17
28-02-13,114657,409,196895,4169,0,298915,64187,20
01-03-13,115449,422,197739,4247,0,300303,64634,20
02-03-13,114768,415,196987,4226,0,299837,64540,20
03-03-13,114961,418,197468,4229,0,300525,64622,21
04-03-13,115904,432,199113,4385,0,302118,65208,24
05-03-13,118915,487,203945,4787,0,305941,68022,27
06-03-13,120412,514,206071,4997,0,308194,68846,29
07-03-13,119936,503,205740,4928,0,307897,68611,28
08-03-13,120907,525,207670,5069,0,309872,69115,29
09-03-13,122353,550,210366,5375,0,312479,69923,32
10-03-13,122236,545,210341,5296,0,312738,69801,31
11-03-13,123438,570,212266,5526,0,314843,70473,34
12-03-13,121597,527,209375,5120,0,312496,69420,29
13-03-13,123360,546,212286,5366,0,315400,70263,33
14-03-13,123543,549,212996,5359,0,316337,70266,33
15-03-13,124371,550,214457,5341,0,318174,70289,32
16-03-13,124603,554,215545,5385,0,319644,70348,32
17-03-13,124455,553,216064,5415,0,320231,70441,32
18-03-13,130877,670,222311,6410,0,349992,72831,35
19-03-13,134858,744,227706,7034,0,356391,74973,41
20-03-13,136381,771,230532,7280,0,359891,76122,45
21-03-13,139626,842,234867,7892,0,365049,78157,53
22-03-13,138975,832,235575,7799,0,365965,78117,51
23-03-13,136537,779,231054,7292,0,361909,76555,44
24-03-13,139556,846,235941,7928,0,367125,78926,55
25-03-13,140894,863,237970,8049,0,369847,79305,57
26-03-13,142582,886,240672,8330,0,372609,80108,60
27-03-13,146184,964,245589,9009,0,379103,82163,68
28-03-13,146161,958,245749,8959,0,379455,82210,66
29-03-13,146645,974,246633,9095,1,381083,82499,71
30-03-13,147716,994,248554,9253,1,384388,83106,72
31-03-13,148439,1012,247279,9329,1,385642,83414,73
01-04-13,176688,1384,259360,11860,1,425019,89628,96
02-04-13,181066,1493,265112,12793,1,431823,91971,109
03-04-13,184649,1641,270767,13724,3,437783,94666,124
04-04-13,185790,1643,271928,13821,3,438101,95206,125
05-04-13,189479,1725,277209,14406,3,444202,96759,134
06-04-13,189615,1743,278710,14513,3,446267,97438,138
07-04-13,193522,1902,283484,15399,3,451845,99775,153
08-04-13,199653,2101,291892,16685,4,462579,103654,177
09-04-13,212652,2824,326281,59631,10,494853,114155,258
10-04-13,200927,1901,293534,15402,4,465615,102073,150
11-04-13,153290,912,258342,8446,0,403034,82662,62
12-04-13,190374,1462,280820,12507,1,456049,94434,106
13-04-13,160145,1020,267798,9435,1,417520,86378,74
14-04-13,157046,953,264950,8826,0,413155,84577,68
15-04-13,154771,890,263428,8278,0,411498,82596,62
16-04-13,150752,775,259763,7525,0,407873,79537,51
17-04-13,159516,975,271098,9104,1,421151,85327,70
18-04-13,192854,1405,287846,12133,1,466516,94031,102
19-04-13,196625,1502,293382,12872,2,472651,96398,108
20-04-13,199443,1599,297975,13500,3,476817,98557,118
21-04-13,197718,1492,295908,12878,2,476428,96813,108
22-04-13,201028,1580,301810,13441,3,482490,98568,112
23-04-13,204606,1680,306774,14336,3,488029,101224,131
24-04-13,208553,1783,310309,15074,4,493192,103697,147
25-04-13,206943,1678,309101,14290,3,493038,101428,133
26-04-13,207918,1675,311856,14090,3,497002,101011,128
27-04-13,205039,1607,310104,13591,3,496009,99734,122
28-04-13,206509,1675,310805,14004,3,497378,100775,130
29-04-13,210133,1749,316257,14591,3,502777,103126,138
30-04-13,209242,1721,313564,14283,3,500286,102037,128
01-05-13,205363,1528,310730,12833,2,498223,97924,106
02-05-13,201850,1415,306551,12079,1,494885,95802,99
03-05-13,170192,1004,291660,9271,1,450711,88233,67
04-05-13,204879,1503,310838,12614,2,500838,97522,105
05-05-13,205936,1536,312334,12803,2,503102,98169,107
06-05-13,205187,1506,311793,12531,2,501358,97552,104
07-05-13,205316,1502,312690,12526,2,503109,97339,104
08-05-13,205922,1520,313379,12601,2,503968,97701,104
09-05-13,206488,1507,315235,12542,2,507123,97491,104
10-05-13,209019,1550,318745,12916,2,511917,98679,107
11-05-13,208080,1541,317099,12762,2,509676,98503,106
12-05-13,208422,1533,318603,12693,2,512894,98449,106
13-05-13,210780,1553,321894,12792,2,515857,98788,107
14-05-13,208360,1461,319495,11968,2,514259,96603,98
15-05-13,208601,1474,320255,11954,2,515848,96785,100
